id,date,mood_target,mood_hist_mean,activity_hist_mean,appCat.builtin_hist_mean,appCat.office_hist_mean,call_hist_mean,circumplex.arousal_hist_mean,circumplex.valence_hist_mean,screen_hist_mean,mood_type
AS14.23,2014-04-28,7.6,7.340000000000001,0.3779303525655092,1733.7306,1114.4558,1.6,-0.18,1.04,10408.53000011444,1
AS14.23,2014-04-29,7.4,7.459999999999999,0.4048438860500913,1396.6496,1816.2372,1.6,-0.2199999999999999,1.04,12182.163599872589,1
AS14.23,2014-04-30,9.0,7.459999999999999,0.3799342196232936,1422.761,1368.8408,1.8,-0.2599999999999999,1.08,11199.227199697492,1
AS14.24,2014-04-19,7.25,7.35,0.083505538586621,2484.7366,0.0,7.0,-0.22,0.61,4269.354999780655,1
AS14.24,2014-04-20,7.8,7.2,0.0827103869455452,2473.2976,0.0,6.0,-0.42,0.61,4876.50119972229,1
AS14.24,2014-04-21,7.5,7.239999999999999,0.08896862611692,2513.4444,0.0,7.4,-0.18,0.6199999999999999,5157.008399772644,1
AS14.24,2014-04-22,7.2,7.26,0.0723302069123548,2422.3769999999995,0.0,6.4,-2.220446049250313e-17,0.7699999999999999,5039.343199539186,1
AS14.24,2014-04-23,7.5,7.35,0.0789018749066546,1377.8226,0.0,5.8,0.38,0.8800000000000001,4561.902599859239,1
AS14.24,2014-04-24,6.8,7.45,0.054140955385269,674.1494,0.0,3.2,0.25,0.92,3389.25719985962,0
AS14.24,2014-04-25,6.2,7.359999999999999,0.0587003502739584,824.933,0.0,5.2,0.2,0.82,3828.4077999115,0
AS14.24,2014-04-26,7.6,7.040000000000001,0.0501861596856442,837.8585999999999,7.2234,5.0,0.12,0.71,3559.5202000617987,1
AS14.24,2014-04-27,7.0,7.06,0.1173189473821552,859.4923999999999,7.2234,6.0,0.18,0.71,3005.734200525284,1
AS14.24,2014-04-28,6.8,7.0200000000000005,0.1151775518414562,752.5734,7.2234,5.6,-0.1,0.7,2611.2030002594,0
AS14.24,2014-04-29,6.0,6.88,0.1203105379186968,991.289,11.068,6.0,0.03,0.62,3460.027800321579,0
AS14.24,2014-04-30,6.333333333333333,6.720000000000001,0.1197140734229502,948.4004,11.068,5.0,0.3299999999999999,0.52,3178.619000530243,0
AS14.24,2014-05-01,7.4,6.746666666666667,0.1368572615193042,1306.1782,11.1186,4.2,0.29,0.6033333333333333,4244.638400459289,1
AS14.24,2014-05-02,7.0,6.706666666666666,0.0897713003588985,1558.9494,11.1186,3.2,-0.03,0.6033333333333333,4845.234800195694,1
AS14.24,2014-05-03,6.833333333333333,6.706666666666666,0.0914296831971648,1615.015,11.1186,3.2,-0.03,0.6533333333333333,5049.528800344468,0
AS14.24,2014-05-04,7.5,6.713333333333334,0.0863873535851209,1505.4874,81.9746,2.4,-0.31,0.7333333333333333,4558.787800359726,1
AS14.24,2014-05-05,6.0,7.013333333333333,0.0995212195711285,2054.0528,92.3318,1.2,-0.6599999999999999,0.9333333333333332,4416.3350003242485,0
AS14.24,2014-05-12,7.0,7.13,0.0650399895078505,2207.3636,41.6228,2.2,-0.2,0.8757142856408162,4678.95120010376,1
AS14.24,2014-05-13,7.5,7.13,0.0811252880999215,2435.0916,71.62819999999999,2.4,-0.5599999999999999,0.8457142856408163,5688.388199853896,1
AS14.24,2014-05-14,5.2,7.229999999999999,0.0736114620566837,2469.8398,74.4532,2.4,-0.6766666666666665,0.7957142856408164,5982.749399375914,0
AS14.24,2014-05-15,6.4,6.790000000000001,0.0692911745472137,2824.2200000000003,32.8304,3.4,-0.6766666666666666,0.5157142856408163,6502.8075994014725,0
AS14.24,2014-05-16,7.0,6.67,0.0620504477515542,2229.9932,40.6742,3.8,-0.57,0.47,6814.897999906539,1
AS14.24,2014-05-17,7.6,6.62,0.0573471418191754,1875.0696,40.6742,4.4,-0.37,0.47,7169.3014005661,1
AS14.24,2014-05-18,7.2,6.74,0.0445620276718777,1883.0574,10.6688,4.4,-0.29,0.55,5981.827800607682,1
AS14.24,2014-05-19,7.4,6.6800000000000015,0.0390536223323407,1818.7646,7.8438,4.8,-0.28,0.52,6089.33760099411,1
AS14.24,2014-05-20,7.0,7.12,0.02821649568826,1402.381,7.8438,3.6,-0.03,0.75,5459.091200971603,1
AS14.24,2014-05-21,6.2,7.24,0.0262190103677891,1192.8212,0.0,2.8,-0.07,0.8699999999999999,4313.677400636673,0
AS14.24,2014-05-22,6.6,7.080000000000001,0.032065014045493,1234.909,0.0,2.2,-0.03,0.75,3830.566600036621,0
AS14.24,2014-05-23,6.8,6.88,0.0344818409457446,947.746,0.0,2.2,0.1699999999999999,0.71,3421.1743998050683,0
AS14.24,2014-05-24,7.2,6.8,0.0313805526251143,856.683,0.0,1.6,0.17,0.7100000000000001,2981.023599576949,1
AS14.24,2014-05-25,7.0,6.76,0.0320728510498606,809.6544000000001,0.0,1.4,0.12,0.7200000000000001,2708.015599441528,1
AS14.24,2014-05-26,7.0,6.76,0.0323636366688661,842.7508,0.0,1.0,0.17,0.7200000000000001,3485.636999559402,1
AS14.24,2014-05-27,6.2,6.919999999999999,0.0227023900563999,770.4538,0.0,1.2,0.29,0.8400000000000001,3501.908599996567,0
AS14.24,2014-05-28,6.6,6.840000000000001,0.0271549920090041,829.6398000000002,0.0,1.6,0.27,0.8133333333333332,3678.622400283813,0
AS14.24,2014-05-29,7.0,6.8,0.0445537196392374,1069.2982,0.0,3.0,0.31,0.7933333333333332,4941.205400466918,1
AS14.24,2014-05-30,7.4,6.76,0.0459785623797574,1413.3539999999998,0.0,3.0,0.2299999999999999,0.7933333333333333,5470.082600450515,1
AS14.24,2014-05-31,7.0,6.839999999999999,0.0439228507516423,1328.6738,0.0,4.8,0.22,0.8333333333333334,5243.038200664519,1
AS14.24,2014-06-01,6.833333333333333,6.840000000000001,0.0858796764347014,1428.101,0.0,4.6,0.26,0.8333333333333333,5111.746200370787,0
AS14.24,2014-06-02,6.75,6.966666666666667,0.0824723372574738,1512.344,0.0,5.0,-0.0399999999999999,0.8333333333333334,5339.158399963378,0
AS14.24,2014-06-03,7.8,6.996666666666667,0.0706372235270957,1290.5276,0.0,3.6,0.0266666666666666,0.9333333333333332,4221.439199829101,1
AS14.24,2014-06-04,7.0,7.156666666666666,0.0852182487679787,1197.893,0.0,3.8,0.1866666666666666,0.9733333333333334,4686.057799911498,1
AS14.24,2014-06-05,7.0,7.076666666666666,0.0873583701299125,1177.4018,0.0,1.6,0.2466666666666666,0.9333333333333332,4585.92519955635,1
AS14.24,2014-06-06,7.5,7.076666666666666,0.0753230020584822,1314.6342,0.0,3.8,0.0466666666666666,0.9333333333333332,4719.227399444579,1
AS14.24,2014-06-07,8.0,7.209999999999999,0.1037456466158348,1185.1558,0.0,6.0,0.3466666666666667,1.0,4263.309599637984,1
AS14.24,2014-06-08,6.5,7.459999999999999,0.1123147464028212,2001.3062,0.0,5.8,0.0799999999999999,1.0399999998857143,4475.667399501801,0
AS14.25,2014-04-13,6.6,7.33,0.1251489304155967,3702.6308,113.64379999999998,4.2,0.06,0.56,6435.324200153351,0
AS14.25,2014-04-14,6.4,7.05,0.0965731660336375,3440.7848,54.962,3.8,-0.12,0.4399999999999999,5979.071800231933,0
AS14.25,2014-04-15,6.5,6.85,0.0945394009068651,3372.9936,30.0896,3.6,-2.220446049250313e-17,0.44,5573.723599910735,0
AS14.25,2014-04-16,7.2,6.85,0.082062189964227,3136.1642,15.1814,4.0,-0.1,0.3399999999999999,5146.741400432586,1
AS14.25,2014-04-17,6.5,6.74,0.0720655660282086,1075.7777999999998,47.843,4.6,-0.01,0.36,5362.2718002319325,0
AS14.25,2014-04-18,6.25,6.640000000000001,0.0875109833214677,1256.439,124.6824,4.6,0.0299999999999999,0.24,8635.934800434112,0
AS14.25,2014-04-19,7.5,6.57,0.0945342593042889,1870.8682,113.733,4.6,0.06,0.16,9832.042000198364,1
AS14.25,2014-04-20,6.8,6.790000000000001,0.1075375091652404,1716.6006000000002,118.763,4.2,-0.21,0.12,9491.796800661086,0
AS14.25,2014-04-21,7.4,6.85,0.096914241429565,1774.8834,118.763,4.4,-0.16,0.12,9806.85020046234,1
AS14.25,2014-04-22,8.25,6.890000000000001,0.0939760363057544,1934.7716,85.8964,4.4,-0.2799999999999999,0.16,10172.598600530624,1
AS14.25,2014-04-23,6.5,7.24,0.0951594711473631,2627.2160000000003,23.1902,5.6,-0.2299999999999999,0.36,8954.353400325777,0
AS14.25,2014-04-24,6.0,7.290000000000001,0.0956017792484866,2250.7524000000003,35.73,5.6,-0.2799999999999999,0.36,8328.665200424195,0
AS14.25,2014-04-25,6.25,6.99,0.0815320961016091,2609.5466,30.7,5.8,-0.37,0.36,9088.90140028,0
AS14.25,2014-04-26,7.0,6.88,0.087047446978802,2658.1822,31.1024,5.6,-0.42,0.31,9413.391799974444,1
AS14.25,2014-04-27,7.375,6.8,0.1031295789733672,2522.2736,31.1024,5.6,-0.24,0.35,9024.23480000496,1
AS14.25,2014-04-28,7.2,6.625,0.082028395327192,1564.4238,14.974,4.0,-0.315,0.35,7397.402400016785,1
AS14.25,2014-04-29,6.0,6.765000000000001,0.0911042618997164,1753.2588000000003,2.8356000000000003,5.6,-0.215,0.43,8335.521199846267,0
AS14.25,2014-04-30,6.2,6.765000000000001,0.0905441149759331,1691.3002,2.8356000000000003,6.2,-0.215,0.3099999999999999,8554.003199625015,0
AS14.25,2014-05-01,7.0,6.755,0.1012083513431625,3028.8216,2.4332000000000003,6.8,-0.0049999999999999,0.2799999999999999,9706.012199497223,1
AS14.25,2014-05-02,6.5,6.755,0.0844257607905185,3167.8838,38.116,9.6,-0.305,0.1599999999999999,10572.386999225617,0
AS14.25,2014-05-03,6.375,6.58,0.1075085439032059,3470.2578000000003,37.8984,11.6,-0.43,-0.0399999999999999,11162.866999197004,0
AS14.25,2014-05-04,7.2,6.415000000000001,0.0950968570062249,3691.614,37.497,9.8,-0.48,-0.12,10792.004399490355,1
AS14.25,2014-05-05,6.666666666666667,6.654999999999999,0.0992581340926587,3510.5334000000003,37.497,8.4,-0.0399999999999999,0.12,10202.502399206163,0
AS14.26,2014-03-28,8.0,6.74,0.1439788840987686,0.0,0.0,0.8,0.0899999999999999,0.2799999999999999,0.0,1
AS14.26,2014-03-29,8.2,6.840000000000001,0.1535777754220944,0.0,0.0,1.6,0.0299999999999999,0.2799999999999999,0.0,1
AS14.26,2014-03-30,7.2,7.08,0.1766151145980763,0.0,0.0,1.4,0.0399999999999999,0.48,0.0,1
AS14.26,2014-03-31,7.0,7.2,0.1881337841860673,0.0,0.0,1.4,0.0799999999999999,0.52,0.0,1
AS14.26,2014-04-01,6.6,7.3199999999999985,0.1996524537740582,0.0,0.0,1.0,0.0799999999999999,0.6,0.0,0
AS14.26,2014-04-02,6.4,7.4,0.2073315668327188,0.0,0.0,1.8,0.2,0.5199999999999999,0.0,0
AS14.26,2014-04-03,6.8,7.08,0.1766151145980763,0.0,0.0,1.0,0.16,0.3199999999999999,0.0,0
AS14.26,2014-04-04,6.75,6.799999999999999,0.149738218892764,0.0,0.0,0.8,0.16,0.24,0.0,0
AS14.26,2014-04-05,8.0,6.709999999999999,0.1410992167017708,0.0,0.0,1.0,0.31,0.21,0.0,1
AS14.26,2014-04-06,6.75,6.909999999999999,0.1602969993484224,0.0,0.0,1.8,0.39,0.3299999999999999,0.0,0
AS14.26,2014-04-07,6.75,6.94,0.1631766667454202,0.0,0.0,1.0,0.31,0.37,0.0,0
AS14.26,2014-04-08,6.4,7.01,0.1698958906717482,0.0,0.0,1.0,0.36,0.37,0.0,0
AS14.26,2014-04-09,6.4,6.93,0.1622167776130876,0.0,0.0,1.0,0.4,0.25,0.0,0
AS14.26,2014-04-10,6.6,6.859999999999999,0.1554975536867596,0.0,0.0,0.8,0.25,0.2,0.0,0
AS14.26,2014-04-11,6.6,6.58,0.1286206579814473,0.0,0.0,0.0,0.0099999999999999,0.04,0.0,0
AS14.26,2014-04-12,7.75,6.55,0.1257409905844495,0.0,0.0,1.8,0.17,0.08,0.0,1
AS14.26,2014-04-13,7.0,6.75,0.1449387732311011,0.0,0.0,1.8,0.32,0.2799999999999999,0.0,1
AS14.26,2014-04-14,7.4,6.87,0.1363134769769758,125.5908,0.0,1.8,0.28,0.2799999999999999,1229.9562000751505,1
AS14.26,2014-04-15,6.8,7.07,0.1270498362472677,354.3496,0.0,2.2,0.36,0.36,2454.978200054169,0
AS14.26,2014-04-16,6.8,7.109999999999999,0.120982361288159,884.9954,26.5958,2.2,0.44,0.4,4179.808599805832,0
AS14.26,2014-04-17,6.0,7.15,0.112053312320916,5096.690199999999,26.5958,0.6,0.32,0.3999999999999999,4885.231999969484,0
AS14.26,2014-04-18,7.2,6.8,0.0801709587309038,5412.5704,26.5958,0.6,0.12,0.16,6105.687600088119,1
AS14.26,2014-04-19,8.0,6.840000000000001,0.0819045138101714,6196.020399999999,26.5958,0.6,0.2799999999999999,0.32,6968.244800090792,1
AS14.26,2014-04-20,8.0,6.959999999999999,0.1120565191029397,8277.025599999999,26.5958,0.2,0.4,0.44,6381.178000259401,1
AS14.26,2014-04-21,6.4,7.2,0.0985893381268777,7819.908799999999,0.0,0.2,0.48,0.5599999999999999,6082.310600423814,0
AS14.26,2014-04-22,7.25,7.12,0.1002065400924097,3776.358,0.0,0.0,0.4,0.52,6920.335000371933,1
AS14.26,2014-04-23,6.2,7.37,0.1053485248524154,4774.25,0.0,0.0,0.5,0.76,7216.710200643541,0
AS14.26,2014-04-24,5.8,7.17,0.1091899932320197,4168.814,0.0,0.2,0.42,0.64,6438.626800680161,0
AS14.26,2014-04-25,6.6,6.73,0.0814075499897706,3319.7732000000005,0.0,0.6,0.2199999999999999,0.36,7291.491800689699,0
AS14.26,2014-04-26,8.0,6.45,0.0968966465854334,4776.9220000000005,0.0,0.8,0.1399999999999999,0.24,7814.78960094452,1
AS14.26,2014-04-27,7.8,6.7700000000000005,0.1349249458409848,4770.6988,0.0,1.4,0.38,0.44,7472.147400808336,1
AS14.26,2014-04-28,8.0,6.88,0.1292352071671837,3593.1984,0.0,2.2,0.44,0.4,6425.1954005241405,1
AS14.26,2014-04-29,6.6,7.24,0.142019750362993,3423.6784,0.0,2.8,0.6,0.5599999999999999,6242.667000102998,0
AS14.26,2014-04-30,6.2,7.4,0.1461372589483481,2232.708,0.0,2.4,0.72,0.72,5656.840000343322,0
AS14.26,2014-05-01,6.8,7.32,0.140880286594189,915.8408,0.0,2.2,0.6399999999999999,0.6799999999999999,5218.833800029754,0
AS14.26,2014-05-02,7.2,7.08,0.1074205930295015,1343.5848,0.0,2.6,0.4399999999999999,0.56,5125.347800016403,1
AS14.26,2014-05-03,7.8,6.960000000000001,0.1202709123084218,1353.9250000000002,0.0,1.8,0.32,0.5599999999999999,5604.404200077057,1
AS14.26,2014-05-04,7.4,6.92,0.0975596076010807,1462.9708,0.0,1.6,0.12,0.52,5254.452800655365,1
AS14.26,2014-05-05,6.5,7.08,0.0815712041950118,1276.8796000000002,0.0,1.6,-0.04,0.52,5233.825800180434,0
AS14.26,2014-05-12,6.4,6.88,0.0908844374428889,7325.6432,0.0,2.8,0.2,0.48,6250.673999834061,0
AS14.26,2014-05-13,7.0,6.8,0.0756921794141385,7840.2142,0.0,2.4,0.2,0.48,7406.798399972916,1
AS14.26,2014-05-14,6.0,6.88,0.0805401340336611,6251.224,0.0,2.4,0.32,0.52,7075.976000118256,0
AS14.26,2014-05-15,6.4,6.720000000000001,0.0764097474157371,3284.267,0.0,2.6,0.2799999999999999,0.4,6290.24740023613,0
AS14.26,2014-05-16,7.4,6.4,0.0904673918410286,3375.9304,0.0,1.2,0.2,0.24,7710.991800355911,1
AS14.26,2014-05-17,7.4,6.639999999999999,0.0972237599401077,3264.4636,0.0,0.6,0.24,0.4,8461.319800281522,1
AS14.26,2014-05-18,7.2,6.839999999999999,0.1208383526698549,2821.888,0.0,1.2,0.34,0.42,7759.127200365065,1
AS14.26,2014-05-19,7.4,6.880000000000001,0.1137374099907017,2003.725,0.0,1.6,0.34,0.4599999999999999,7652.028400135037,1
AS14.26,2014-05-20,7.6,7.160000000000001,0.1102338235278679,1426.6304,0.0,1.8,0.26,0.6599999999999999,7998.263400220867,1
AS14.26,2014-05-21,7.0,7.4,0.1056603060867034,1420.2944000000002,0.0,1.8,0.14,0.78,7545.021800279615,1
AS14.26,2014-05-22,6.6,7.32,0.1099970079839845,975.9322,0.0,2.4,0.06,0.7799999999999999,6546.120600318907,0
AS14.26,2014-05-23,6.2,7.160000000000001,0.1120068119055531,1293.1452,0.0,2.0,-0.08,0.76,7052.811999797819,0
AS14.26,2014-05-24,7.6,6.960000000000001,0.1139403081301299,1553.4742,0.0,2.0,-0.12,0.6,6736.459800004959,1
AS14.26,2014-05-25,8.0,7.0,0.126706361567295,1796.8120000000004,0.0,2.0,-0.08,0.6,7131.887200117113,1
AS14.26,2014-05-26,7.2,7.08,0.1289178520957098,2111.3416,0.0,2.2,-0.1,0.64,6613.771999692917,1
AS14.26,2014-05-27,5.8,7.12,0.1140946130405757,2251.0964,0.0,1.6,-0.0999999999999999,0.6799999999999999,7179.239599466326,0
AS14.26,2014-05-28,5.4,6.959999999999999,0.0908266086513968,2468.9306,0.0,1.4,-0.06,0.5599999999999999,7407.365399885179,0
AS14.26,2014-05-29,7.4,6.8,0.0858795228545337,3645.3124,0.0,1.2,0.02,0.48,8520.995000076295,1
AS14.26,2014-05-30,6.4,6.76,0.0638316719526199,3273.2292,0.0,0.8,0.06,0.44,6969.225599908828,0
AS14.27,2014-04-08,7.6,7.279999999999999,0.0869457998253064,1196.4682,9.771400000000002,1.6,0.0799999999999999,0.48,4031.060599136354,1
AS14.27,2014-04-09,7.0,7.32,0.0854180220475286,1259.3028,9.771400000000002,1.4,0.04,0.52,3976.6113991260554,1
AS14.27,2014-04-10,7.4,7.32,0.0799999999999999,1062.1928,9.771400000000002,0.8,-0.0799999999999999,0.64,4455.387399244311,1
AS14.27,2014-04-11,5.8,7.32,0.0947222222222221,922.7604,9.771400000000002,0.6,-0.0799999999999999,0.6,4060.7085996150986,0
AS14.27,2014-04-12,7.0,7.08,0.0956944444444444,865.8066000000001,0.0,0.2,0.2,0.44,3797.532999944689,1
AS14.27,2014-04-13,8.75,6.959999999999999,0.0942456896551723,1237.3178,0.0,0.8,0.05,0.38,3688.663600349427,1
AS14.27,2014-04-14,7.6,7.19,0.1074449233716474,1147.8356,0.0,1.2,0.27,0.52,3540.4580005168923,1
AS14.27,2014-04-15,7.2,7.31,0.1011949233716474,1087.6182,0.0,1.2,0.0299999999999999,0.52,2762.356000089646,1
AS14.27,2014-04-16,7.8,7.27,0.0942487571641176,1017.3996,0.0,1.2,-0.05,0.56,2856.369000148773,1
AS14.27,2014-04-17,7.6,7.67,0.1007321838681325,1066.0792,0.0,1.0,-0.41,0.8800000000000001,3644.948400115967,1
AS14.27,2014-04-18,8.6,7.790000000000001,0.105516606257778,960.0096,0.0,0.8,-0.4199999999999999,0.94,4011.8757997989655,1
AS14.27,2014-04-19,7.5,7.760000000000001,0.1012757058746363,985.8912,0.0,1.6,-0.5199999999999999,0.92,4086.6257997512816,1
AS14.27,2014-04-20,7.2,7.74,0.0960930494787446,991.944,0.0,1.6,-0.41,0.8600000000000001,4620.082799720764,1
AS14.27,2014-04-21,6.8,7.74,0.11421977124183,7462.8026,0.0,2.2,-0.37,0.86,4799.545399951935,0
AS14.27,2014-04-22,7.8,7.539999999999999,0.1062085667600373,7400.950599999999,0.0,2.4,-0.09,0.7000000000000001,4173.817599821091,1
AS14.27,2014-04-23,8.0,7.58,0.1053979925303454,7165.840200000001,0.0,3.2,-0.3299999999999999,0.7,3991.737400054932,1
AS14.27,2014-04-24,7.6,7.459999999999999,0.0964798336690047,7107.7970000000005,0.0,2.2,-0.3299999999999999,0.5800000000000001,4051.5456000328063,1
AS14.27,2014-04-25,7.6,7.479999999999999,0.1029305806344575,7273.1704,0.0,3.4,-0.1599999999999999,0.6000000000000001,4076.298800134659,1
AS14.27,2014-04-26,9.333333333333334,7.56,0.0947443061246536,835.2218,0.0,3.6,0.1599999999999999,0.6,3754.8145998477935,1
AS14.27,2014-04-27,8.0,8.066666666666666,0.1514804172357647,1114.6718,0.0,7.0,0.2933333333333333,0.8933333333333333,4045.363399839401,1
AS14.27,2014-04-28,7.8,8.106666666666666,0.1571187765739903,1185.4514,0.0,6.8,0.5733333333333333,0.8933333333333333,4579.266199970245,1
AS14.27,2014-04-29,7.2,8.066666666666666,0.1691619354353311,1254.4014,0.0,7.4,0.6133333333333333,0.8933333333333333,4983.870599651336,1
AS14.27,2014-04-30,6.6,7.986666666666667,0.1692132893102143,1152.2826,0.0,6.8,0.2533333333333333,0.8533333333333333,4948.567800092697,0
AS14.27,2014-05-01,7.6,7.786666666666667,0.1590015753142711,1215.0652,0.0,6.2,0.2533333333333333,0.8133333333333332,5648.656600379944,1
AS14.27,2014-05-02,7.2,7.44,0.1091189124790221,997.5636,0.0,2.8,0.2,0.64,5610.6746004581455,1
AS14.27,2014-05-03,6.4,7.280000000000001,0.1079693486590037,921.8176,0.0,2.0,-0.08,0.6000000000000001,4854.952199983598,0
AS14.27,2014-05-04,7.4,7.0,0.0997749042145593,920.309,0.0,1.6,0.12,0.44,4859.994000053406,1
AS14.27,2014-05-05,7.666666666666667,7.039999999999999,0.099582910750507,1233.4872,0.0,1.0,0.32,0.4800000000000001,5281.622199821472,1
AS14.27,2014-05-12,7.8,6.960000000000001,0.0899113134135118,1199.7018,0.0,3.0,0.8800000000000001,0.24,5340.799199390411,1
AS14.27,2014-05-13,6.8,6.959999999999999,0.0895304307234567,1069.5868,0.0,2.8,0.76,0.2799999999999999,5387.430599880218,0
AS14.27,2014-05-14,7.5,6.92,0.0894274613747977,1154.1592,0.0,3.2,0.8,0.32,5385.75019993782,1
AS14.27,2014-05-15,7.0,7.140000000000001,0.0872330169303533,917.4434,0.0,2.2,0.76,0.51,4753.783800363541,1
AS14.28,2014-04-05,7.6,6.909999999999999,0.0939991641626376,3407.8752,0.0,1.4,-0.1399999999999999,0.3299999999999999,9056.663600492477,1
AS14.28,2014-04-06,7.2,7.13,0.0947408889844338,3659.1494,0.0,1.4,-0.3,0.49,10268.667600202562,1
AS14.28,2014-04-07,8.0,7.07,0.071869500340592,3085.6868,0.0,1.0,-0.42,0.6100000000000001,9737.111400270463,1
AS14.28,2014-04-08,7.8,7.31,0.0855597607146148,4856.19,0.0,0.6,-0.3399999999999999,0.78,9652.523400354385,1
AS14.28,2014-04-09,7.0,7.27,0.0751072343912759,4670.013799999999,0.0,0.6,-0.38,0.73,9292.720200681686,1
AS14.28,2014-04-10,7.0,7.52,0.0988954193581528,4506.4056,0.0,0.0,-0.48,0.93,8990.992200136185,1
AS14.28,2014-04-11,7.4,7.4,0.1380931467045431,4845.356,0.0,0.0,-0.52,0.8699999999999999,9039.711800193789,1
AS14.28,2014-04-12,7.8,7.44,0.2022886556315284,5404.4386,0.0,2.0,-0.52,0.75,12909.46860003471,1
AS14.28,2014-04-13,7.2,7.4,0.1873937710287818,3770.4072,0.0,2.0,-0.7100000000000001,0.75,12913.25699996948,1
AS14.28,2014-04-14,6.8,7.279999999999999,0.1761086825579187,2983.3346,0.0,2.4,-0.79,0.7,13391.711199665067,0
AS14.28,2014-04-15,6.8,7.239999999999999,0.1485632284272295,3500.0928,0.0,2.4,-0.79,0.6,13117.69620027542,0
AS14.28,2014-04-16,6.5,7.2,0.1272452579261322,3425.548,0.0,2.4,-0.6300000000000001,0.58,13452.606200647351,0
AS14.28,2014-04-17,7.8,7.0200000000000005,0.0677776069519795,3435.3962,0.0,0.4,-0.41,0.5549999999999999,10427.704600715637,1
AS14.28,2014-04-18,5.8,7.0200000000000005,0.0819265788063018,3301.9016,0.0,0.8,-0.36,0.4549999999999999,10029.209000349045,0
AS14.28,2014-04-19,6.75,6.74,0.080391799277413,3447.1312,0.0,0.4,-0.2799999999999999,0.305,10177.219399595258,0
AS14.28,2014-04-20,7.75,6.730000000000001,0.0632769021724077,2594.3178,0.0,0.6,-0.18,0.2716666666666666,9247.931799173351,1
AS14.28,2014-04-21,8.0,6.92,0.046081948658603,2079.3098,0.0,0.6,-0.24,0.3916666666666666,8384.284199333191,1
AS14.28,2014-04-22,7.25,7.220000000000001,0.0540348173288448,1546.524,0.0,0.6,-0.39,0.6166666666666666,7317.365599632261,1
AS14.28,2014-04-23,7.0,7.109999999999999,0.0638979151010034,2678.2984,0.0,0.2,-0.44,0.6666666666666666,8561.796999597547,1
AS14.28,2014-04-24,8.0,7.35,0.0759706698269707,3089.7326000000003,0.0,0.2,-0.3333333333333333,0.8666666666666666,8324.226800012588,1
AS14.28,2014-04-25,7.0,7.6,0.0956880031699766,3512.2916,0.0,0.0,-0.2733333333333333,1.04,9339.163400268551,1
AS14.28,2014-04-26,8.0,7.45,0.1155082331978175,3965.0204,0.0,0.0,-0.2133333333333333,1.04,9117.900999975203,1
AS14.28,2014-04-27,7.25,7.45,0.1069789732503419,3907.4428,4.6528,0.0,-0.1633333333333333,1.04,8974.461599826811,1
AS14.28,2014-04-28,7.5,7.45,0.0861567924701897,2502.2138000000004,4.6528,0.0,0.0366666666666666,0.94,8630.735400009155,1
AS14.28,2014-04-29,7.0,7.55,0.0856051672664786,1912.313,4.6528,0.0,-0.13,0.94,7282.465600013733,1
AS14.28,2014-04-30,6.2,7.35,0.0617788110409205,1296.439,4.6528,0.0,-0.13,0.86,5020.486399841308,0
AS14.28,2014-05-01,6.4,7.19,0.0418214707841296,721.8518,4.6528,0.0,-0.13,0.7,4409.714999866486,0
AS14.28,2014-05-02,6.8,6.87,0.046717582476908,1848.891,0.0,0.0,-0.25,0.58,5277.709799671175,0
AS14.28,2014-05-03,7.4,6.779999999999999,0.0525419092414418,2437.7566,0.0,0.2,-0.4,0.6799999999999999,4241.845799827575,1
AS14.28,2014-05-04,6.8,6.760000000000001,0.0449103133849744,2769.75,0.0,0.6,-0.3,0.6799999999999999,5323.651399850846,0
AS14.28,2014-05-05,7.0,6.720000000000001,0.050754133662472,3240.3856,0.0,0.6,-0.34,0.6533333333333333,7006.477199649812,1
AS14.29,2014-04-07,7.2,7.94,0.1243832901435961,152.5598,600.5101999999999,0.2,-0.215,0.835,5394.445999670028,1
AS14.29,2014-04-08,7.8,7.68,0.1327488808267637,161.4026,684.8824,0.2,-0.3849999999999999,0.575,7087.262999916076,1
AS14.29,2014-04-09,7.6,7.789999999999999,0.122524025103606,376.9464,711.5376,0.2,-0.345,0.725,9274.057399940491,1
AS14.29,2014-04-10,8.6,7.709999999999999,0.1331795157070833,421.213,806.1389999999999,0.0,-0.0149999999999999,0.655,9604.117400312423,1
AS14.29,2014-04-11,7.2,7.790000000000001,0.1367318452319958,474.4166,769.3196,0.2,-0.0949999999999999,0.775,9705.00599975586,1
AS14.29,2014-04-12,8.25,7.6800000000000015,0.1176004231692671,431.2496,897.6768,0.2,-0.0799999999999999,0.72,9176.051799821851,1
AS14.29,2014-04-13,8.2,7.890000000000001,0.1016125597001783,394.5282,796.6890000000001,0.2,0.24,0.8300000000000001,7470.798599529266,1
AS14.29,2014-04-14,8.0,7.969999999999999,0.0890979705826926,228.811,621.9792,0.2,0.4,0.75,6731.242599153518,1
AS14.29,2014-04-15,8.25,8.05,0.1036488257367838,251.22920000000005,657.5398,0.2,0.16,0.8699999999999999,7176.328599262236,1
AS14.29,2014-04-16,7.8,7.979999999999999,0.1095966997460218,189.4774,686.945,0.0,-0.02,0.79,7555.40259900093,1
AS14.29,2014-04-17,7.6,8.1,0.1121789665124646,251.57,615.9044,0.2,-0.06,0.8699999999999999,8560.320998859403,1
