id,date,activity,appCat.builtin,appCat.office,call,circumplex.arousal,circumplex.valence,mood,screen
AS14.05,2014-05-04,0.07258033493084995,177.708,0.0,2.0,0.25,1.0,7.0,4132.476999044419
AS14.05,2014-05-05,0.0024906600249066002,0.0,0.0,0.0,-0.3333333333333333,1.0,6.333333333333333,49.03300023078917
AS14.06,2014-02-17,,0.0,0.0,5.0,,,,0.0
AS14.06,2014-02-18,,0.0,0.0,7.0,,,,0.0
AS14.06,2014-02-19,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-02-20,,0.0,0.0,5.0,,,,0.0
AS14.06,2014-02-21,,0.0,0.0,2.0,,,,0.0
AS14.06,2014-02-22,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-02-23,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-02-24,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-02-25,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-02-26,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-02-27,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-02-28,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-01,,0.0,0.0,3.0,,,,0.0
AS14.06,2014-03-04,,0.0,0.0,5.0,,,,0.0
AS14.06,2014-03-05,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-03-06,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-03-07,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-03-10,,0.0,0.0,4.0,,,,0.0
AS14.06,2014-03-12,,0.0,0.0,4.0,,,,0.0
AS14.06,2014-03-13,,0.0,0.0,2.0,,,,0.0
AS14.06,2014-03-15,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-16,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-17,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-18,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-03-20,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-21,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-22,,0.0,0.0,0.0,,,,0.0
AS14.06,2014-03-23,,0.0,0.0,1.0,,,,0.0
AS14.06,2014-03-24,0.043431899641577044,43.495,0.0,3.0,-1.0,0.0,7.0,2508.254999637604
AS14.06,2014-03-25,0.1377085877085877,116.887,276.938,0.0,-0.2,0.6,7.0,7729.77000069618
AS14.06,2014-03-26,0.13556265296587805,212.512,35.692,2.0,0.5,1.5,8.0,7892.5310010910025
AS14.06,2014-03-27,0.1323286052009456,523.6959999999999,0.0,1.0,0.25,0.25,7.0,8167.157000541684
AS14.06,2014-03-28,0.17147079420003294,42.311,42.263,0.0,-0.2,0.8,7.6,6928.638001918794
AS14.06,2014-03-29,0.11158088235294117,32.411,0.0,0.0,0.0,1.0,7.8,3907.130999803545
AS14.06,2014-03-30,0.21129785247432312,1874.664,0.0,1.0,0.0,0.8,7.8,8933.720999002453
AS14.06,2014-03-31,0.16060545689131747,2017.195,27.522,1.0,-0.2,0.4,7.0,7504.32200050354
AS14.06,2014-04-01,0.22585362340247242,1351.4840000000002,0.0,3.0,0.0,0.75,7.75,8370.869999647139
AS14.06,2014-04-02,0.1625525210084034,597.655,167.0,4.0,-0.6,0.4,6.8,9183.50400090218
AS14.06,2014-04-03,0.20957389809629753,509.24,0.0,2.0,0.0,0.4,7.2,7130.967000246047
AS14.06,2014-04-04,0.1495238095238096,859.879,0.0,0.0,-0.4,0.2,7.0,9345.66300010681
AS14.06,2014-04-05,0.29227390180878554,537.624,0.0,2.0,-0.4,0.8,7.0,4097.588000059132
AS14.06,2014-04-06,0.020425724637681136,760.537,0.0,1.0,-1.0,0.4,7.0,5300.54499936104
AS14.06,2014-04-07,0.19494720965309198,402.886,0.0,3.0,-0.6,0.0,6.2,6208.289999485022
AS14.06,2014-04-08,0.1749485596707819,2506.426,172.81699999999998,4.0,-0.2,0.0,6.6,8079.531998872757
AS14.06,2014-04-09,0.10309597523219816,1589.932,473.817,1.0,0.4,0.8,7.4,9689.76699995995
AS14.06,2014-04-10,0.22428424516659812,776.309,0.0,1.0,-0.2,0.8,7.6,7552.356999874117
AS14.06,2014-04-11,0.20591670956453667,48.418,90.136,0.0,-0.2,1.0,7.8,6816.561999559403
AS14.06,2014-04-12,0.23391223155929042,257.655,0.0,0.0,0.4,1.0,8.2,4206.082000732421
AS14.06,2014-04-13,0.34474153297682714,1229.583,0.0,2.0,-1.5,0.3333333333333333,6.666666666666667,7659.9350001812
AS14.06,2014-04-14,0.17874293785310738,1113.333,29.434,2.0,-0.25,0.75,7.25,4463.4839992523175
AS14.06,2014-04-15,0.20056360708534618,1489.296,71.646,5.0,-0.4,0.6,7.0,6740.1799998283395
AS14.06,2014-04-16,0.14506508485747238,1915.677,18.5,1.0,0.0,0.4,7.6,15929.543998718264
AS14.06,2014-04-17,0.151670692431562,621.974,297.992,1.0,0.2,0.6,6.8,12332.707000970844
AS14.06,2014-04-18,0.14621547543748678,714.672,10.072,3.0,-1.0,0.5,6.25,7052.253001213076
AS14.06,2014-04-19,0.09826388888888893,596.8720000000001,0.0,4.0,0.2,0.6,6.8,5234.979000806809
AS14.06,2014-04-20,0.029657567049808403,105.115,0.0,0.0,0.6,0.8,8.2,5498.4280004501325
AS14.06,2014-04-21,0.07823937267214573,36.102,0.0,1.0,0.2,0.6,7.0,7144.265999794008
AS14.06,2014-04-22,0.14449779911964783,1639.879,43.966,6.0,-0.4,0.6,6.6,15079.281998634337
AS14.06,2014-04-23,0.13372735533587954,355.767,102.875,4.0,0.0,0.8,7.0,9755.811999559404
AS14.06,2014-04-24,0.23571051267413404,1067.787,4.016,5.0,-0.25,0.75,7.75,7186.624999284746
AS14.06,2014-04-25,0.26499999999999996,808.688,59.679,3.0,-1.0,0.4,6.4,8179.014999866491
AS14.06,2014-04-26,0.20659722222222224,694.78,136.35399999999998,10.0,0.0,1.0,7.5,6388.543001174927
AS14.06,2014-04-27,0.05971583946078428,0.0,0.0,0.0,-0.6,1.0,7.2,1710.3350005149846
AS14.06,2014-04-28,0.17232443482443488,50.263,31.483000000000004,0.0,-0.25,0.5,6.75,6545.04800081253
AS14.06,2014-04-29,0.1751971158833905,1423.8790000000001,0.044,2.0,0.0,1.0,7.25,8530.252000808712
AS14.06,2014-04-30,0.10888427751577055,788.811,92.167,1.0,-0.6,0.6,6.8,8637.355999231337
AS14.06,2014-05-01,0.3267268445839875,290.615,11.035,2.0,0.0,1.0,8.0,3277.344000101089
AS14.06,2014-05-02,0.18526365348399243,915.983,0.0,4.0,-0.75,1.0,7.2,6839.912998199464
AS14.06,2014-05-03,0.2202587145969499,4.009,123.711,0.0,-0.75,0.0,6.25,1446.6239998340611
AS14.06,2014-05-04,0.16709055715309384,366.025,0.0,0.0,-0.8,0.75,7.6,3883.2509994506845
AS14.06,2014-05-05,0.082037037037037,24.224,0.0,0.0,-0.6666666666666666,0.6666666666666666,7.0,5316.622999906539
AS14.06,2014-05-06,0.12715530656707127,250.91199999999998,108.78299999999999,1.0,,,,8128.75799894333
AS14.06,2014-05-07,0.11738523290247421,1376.355,187.29399999999998,2.0,-0.5,0.25,6.75,9289.809000968933
AS14.06,2014-05-08,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,0.0
AS14.07,2014-03-17,,0.0,0.0,0.0,,,,0.0
AS14.07,2014-03-18,,443.70799999999997,0.0,3.0,,,,1183.3940000534062
AS14.07,2014-03-19,,1804.64,0.0,0.0,-1.0,1.4,6.8,11526.837001323693
AS14.07,2014-03-20,,1493.619,0.0,0.0,-0.75,-0.25,5.25,10738.88800024986
AS14.07,2014-03-21,,897.9209999999999,0.0,0.0,0.3333333333333333,1.0,7.0,17950.13300013542
AS14.07,2014-03-22,,525.192,0.0,0.0,-0.4,0.0,6.0,11019.821000576023
AS14.07,2014-03-23,,681.146,0.0,0.0,0.0,1.5,7.75,10202.637996912003
AS14.07,2014-03-24,,1452.449,0.0,4.0,0.5,1.0,8.0,5517.154998540877
AS14.07,2014-03-25,0.13434490180252895,1127.023,0.0,4.0,-0.5,1.3333333333333333,7.666666666666667,12516.447998046864
AS14.07,2014-03-26,0.10329373128561768,2381.75,0.0,8.0,0.2,0.6,6.6,9189.55200004578
AS14.07,2014-03-27,0.08970024791525805,1945.115,0.0,2.0,0.2,0.4,6.8,9708.778999090195
AS14.07,2014-03-28,0.09809984248895876,2655.3269999999998,0.0,1.0,0.25,1.5,8.25,12984.041001558304
AS14.07,2014-03-29,0.04187585355184262,1742.942,0.0,0.0,0.2,1.0,7.0,10574.725999832155
AS14.07,2014-03-30,0.0625734602553756,1742.202,0.0,2.0,0.2,0.0,6.2,8739.792000055313
AS14.07,2014-03-31,0.051366076733723814,1666.65,0.0,5.0,-1.0,0.0,4.333333333333333,13187.446000099182
AS14.07,2014-04-01,0.08076225802411184,1262.8319999999999,0.0,3.0,-1.0,0.8,6.6,14699.699999332433
AS14.07,2014-04-02,0.1561874532182019,3917.305,0.0,13.0,-1.25,0.25,5.5,13329.964998483656
AS14.07,2014-04-03,0.09026347679477341,1054.542,0.0,5.0,-0.4,0.2,6.2,8073.050000190733
AS14.07,2014-04-04,0.04963037634408607,847.6569999999999,0.0,7.0,-0.75,0.0,6.5,10023.579001665108
AS14.07,2014-04-05,0.2313065813088305,1983.907,0.0,9.0,0.0,0.6666666666666666,6.0,5377.287999629977
AS14.07,2014-04-06,0.05631576348488113,882.906,0.0,2.0,-0.75,1.0,6.75,7656.6060009002695
AS14.07,2014-04-07,0.0805241620390383,1957.102,0.0,0.0,-0.6,0.2,5.4,16856.013999462135
AS14.07,2014-04-08,0.07680102095483002,863.043,0.0,1.0,-0.4,0.6,6.8,9726.615999460217
AS14.07,2014-04-09,0.0707902001380262,828.236,0.0,2.0,-1.0,0.6,6.4,13731.39099931717
AS14.07,2014-04-10,0.0989583333333333,790.477,0.0,6.0,0.4,0.0,6.2,5612.3310008049075
AS14.07,2014-04-11,0.06868288982259571,409.214,0.0,0.0,0.5,-1.0,3.5,2235.2060010433183
AS14.07,2014-04-12,0.15313380173005842,1581.299,0.0,2.0,0.0,0.75,6.4,14799.42600035668
AS14.07,2014-04-13,0.01631944444444443,728.656,0.0,5.0,-0.25,1.0,6.5,8132.0510020256115
AS14.07,2014-04-14,0.03335375816993464,862.117,0.0,2.0,-0.2,0.4,6.2,4822.974000215535
AS14.07,2014-04-15,0.019623337804315216,459.628,0.0,0.0,-0.75,0.5,6.0,8726.610999822617
AS14.07,2014-04-16,0.10595602036110062,1951.9279999999999,0.0,2.0,-1.25,0.0,4.75,9003.359000205992
AS14.07,2014-04-17,0.11809086629001884,1242.158,0.0,1.0,-1.2,-0.4,3.8,7809.418999671931
AS14.07,2014-04-18,0.047270114942528745,906.605,0.0,1.0,-1.0,-0.4,5.2,6566.541000366214
AS14.07,2014-04-19,0.003125470618354867,219.009,0.0,0.0,0.25,0.75,7.0,2050.9950006008153
AS14.07,2014-04-20,0.08680555555555557,99.644,0.0,0.0,-2.0,-1.0,3.0,6713.023000955578
AS14.07,2014-04-21,0.061785468319559195,1062.679,0.0,0.0,-0.4,0.8,6.6,9218.660998582845
AS14.07,2014-04-22,0.09099018199233717,1053.4660000000001,0.0,0.0,-0.2,0.4,6.0,5708.751999616626
AS14.07,2014-04-23,0.07537353651992687,1455.674,0.0,5.0,-0.6666666666666666,0.0,6.0,11782.639000177385
AS14.07,2014-04-24,0.15798611111111105,446.687,0.0,3.0,-0.6,0.4,5.6,3173.6349997520447
AS14.07,2014-04-25,0.07604166666666666,830.7389999999999,0.0,6.0,0.3333333333333333,-0.6666666666666666,3.3333333333333335,5443.733000278473
AS14.07,2014-04-26,0.018915739069801873,879.059,0.0,0.0,-0.4,-0.2,5.4,7633.689001798637
AS14.07,2014-04-27,0.013407752824023426,591.766,0.0,1.0,-0.6,0.4,6.0,9327.362001657482
AS14.07,2014-04-28,0.09448967086834738,3413.083,0.0,9.0,0.25,0.75,6.75,14356.782003402708
AS14.07,2014-04-29,0.13463824767244986,2796.391,0.0,1.0,-2.0,0.0,5.0,6649.512000322342
AS14.07,2014-04-30,0.02414791881612267,-80367.93,0.0,0.0,-2.0,0.5,5.0,7197.648000955588
AS14.07,2014-05-01,0.10358452683650247,474.879,0.0,0.0,-1.6666666666666667,-0.3333333333333333,5.0,5441.058000802992
AS14.07,2014-05-02,0.05910464220123313,1964.09,0.0,0.0,-0.6,0.6,6.2,5961.156999111181
AS14.07,2014-05-03,0.07569444444444444,290.056,0.0,1.0,-0.6666666666666666,0.0,5.666666666666667,1797.8099997043612
AS14.07,2014-05-04,0.08229166666666671,529.433,0.0,0.0,-1.0,1.0,8.0,2201.7170004844656
AS14.07,2014-05-05,,0.0,0.0,0.0,-1.5,0.5,5.5,0.0
AS14.08,2014-02-17,,0.0,0.0,0.0,,,,0.0
AS14.08,2014-02-18,,0.0,0.0,0.0,,,,0.0
AS14.08,2014-02-25,,0.0,0.0,1.0,,,,0.0
AS14.08,2014-02-28,,0.0,0.0,0.0,,,,0.0
AS14.08,2014-03-03,,0.0,0.0,0.0,,,,0.0
AS14.08,2014-03-05,,0.0,0.0,0.0,0.0,0.3333333333333333,6.333333333333333,0.0
AS14.08,2014-03-06,,0.0,0.0,0.0,-0.6,0.6,7.2,0.0
AS14.08,2014-03-07,,0.0,0.0,0.0,0.6,1.2,7.4,0.0
AS14.08,2014-03-08,,0.0,0.0,0.0,0.0,1.0,7.0,0.0
AS14.08,2014-03-09,,0.0,0.0,0.0,-1.0,1.2,7.2,0.0
AS14.08,2014-03-10,,0.0,0.0,0.0,-1.0,0.6,6.8,0.0
AS14.08,2014-03-11,,0.0,0.0,0.0,0.4,0.4,6.6,0.0
AS14.08,2014-03-12,,0.0,0.0,0.0,0.6,1.0,7.0,0.0
AS14.08,2014-03-13,,169.212,0.0,0.0,0.0,0.6,6.6,825.9980003833764
AS14.08,2014-03-14,,592.733,0.0,0.0,-0.2,1.2,7.4,3377.382000684738
AS14.08,2014-03-15,,68.456,17.086,0.0,-0.6,0.6,6.4,1200.8120002746596
AS14.08,2014-03-16,,149.23,0.0,0.0,-1.25,1.25,7.0,2440.102999925614
AS14.08,2014-03-17,0.00555555555555555,56.584,0.0,0.0,0.0,0.2,5.4,1418.689000129699
AS14.08,2014-03-18,0.028491361781937872,5.92,0.0,0.0,-0.2,0.6,6.4,1318.1699995994566
AS14.08,2014-03-19,0.0630171632209882,49.837,0.0,1.0,-0.2,1.0,7.0,1827.459999084472
AS14.08,2014-03-20,0.05752387767589226,4862.881,0.0,0.0,-0.2,0.8,6.4,1096.5499994754791
AS14.08,2014-03-21,0.00894230236465267,215.864,0.0,0.0,-0.4,0.6,6.6,2857.9249997138977
AS14.08,2014-03-22,0.022231454452349513,10.556999999999999,0.0,0.0,-0.4,0.8,6.4,866.5940003395078
AS14.08,2014-03-23,0.04218482538831055,86.199,0.0,2.0,-0.2,0.8,7.2,1374.581000328064
AS14.08,2014-03-24,0.04630791276266164,14.427,0.0,0.0,-0.8,1.0,6.8,1967.9929997920997
AS14.08,2014-03-25,0.016897661842514778,73.60400000000001,0.0,0.0,-0.6,1.0,7.2,726.2829999923706
AS14.08,2014-03-26,0.08950139311864187,330.846,161.499,0.0,-0.25,0.5,6.5,1818.4510009288792
AS14.08,2014-03-27,0.08701150136063528,128.185,0.0,0.0,0.0,0.5,6.333333333333333,2483.2820003032693
AS14.08,2014-03-28,0.016559762046113646,834.408,0.0,1.0,-0.25,0.5,6.25,1936.6580002307896
AS14.08,2014-03-29,0.024944120627437023,46.795,0.0,0.0,-0.16666666666666666,1.0,7.166666666666667,1191.82900071144
AS14.08,2014-03-30,0.0784470781932718,9.926,0.0,0.0,0.0,0.6,6.8,779.8929989337921
AS14.08,2014-03-31,0.07893465181771635,3.048,0.0,0.0,0.0,1.2,7.6,1670.5409996509547
AS14.08,2014-04-01,0.062353854585312354,28.205000000000002,0.0,0.0,-1.0,1.0,7.2,2074.4190006256113
AS14.08,2014-04-02,0.008289547359385422,33.864,0.0,0.0,-0.4,0.8,6.6,696.810000658035
AS14.08,2014-04-03,0.07876788563729693,36.467,0.0,0.0,0.0,1.3333333333333333,7.0,2837.6179988384256
AS14.08,2014-04-04,0.031123972587273636,168.297,0.0,2.0,0.25,1.25,7.5,1265.5080008506782
AS14.08,2014-04-05,0.12841414141414143,8.64,0.0,0.0,0.2,1.2,7.4,1735.447999954224
AS14.08,2014-04-06,0.007280235288804587,69.105,0.0,0.0,0.0,1.25,7.6,1296.008000373841
AS14.08,2014-04-07,0.10247313379515043,365.502,0.0,1.0,0.0,1.0,7.0,4442.053998470306
AS14.08,2014-04-08,0.05814829222796919,67.864,0.0,0.0,-0.25,0.5,6.5,2564.4870009422293
AS14.08,2014-04-09,0.04036626596543953,112.664,0.0,0.0,0.25,0.5,6.25,2404.4000003337856
AS14.08,2014-04-10,0.20657326274273782,90.306,0.0,0.0,1.2,1.4,7.6,4360.754999876022
AS14.08,2014-04-11,0.07413554916192037,51.944,0.0,1.0,0.6,1.0,7.6,1581.9210007190707
AS14.08,2014-04-12,0.025027439155129106,0.0,0.0,0.0,0.0,0.8,7.0,767.0680000782011
AS14.08,2014-04-13,0.0048270957916190715,8.147,0.0,0.0,0.0,1.2,7.6,2078.960000276566
AS14.08,2014-04-14,0.06490308655585147,89.016,45.241,0.0,0.2,0.6,6.6,3426.076000928881
AS14.08,2014-04-15,0.03409090909090908,313.846,0.0,0.0,-0.8,0.6,6.4,3149.47799921036
AS14.08,2014-04-16,0.06859735641438541,122.282,48.299,0.0,-0.6,0.8,6.6,1724.2629995346065
AS14.08,2014-04-17,0.09718156742586877,111.43100000000001,0.0,0.0,-1.0,0.8,6.2,3259.4069993495928
AS14.08,2014-04-18,0.049041986144740375,8.937000000000001,0.0,0.0,-0.4,0.6,6.0,936.6079995632168
AS14.08,2014-04-19,0.039002894386140255,324.362,0.0,0.0,1.4,1.2,7.8,2355.3289988040965
AS14.08,2014-04-20,0.004899344795389425,2291.839,0.0,0.0,-1.2,0.8,6.4,1317.5869996547704
AS14.08,2014-04-21,0.029294959666751913,90.122,5.032,0.0,-1.0,0.6,6.4,2076.093999624253
AS14.08,2014-04-22,0.07739994303879248,109.492,0.0,0.0,-0.6,0.4,6.0,1819.2249996662135
AS14.08,2014-04-23,0.1249760272490379,153.904,0.0,0.0,0.0,0.4,5.6,1554.5250003337856
AS14.08,2014-04-24,0.12800591195077682,26.486,0.0,0.0,0.3333333333333333,1.0,6.666666666666667,1965.2279994487767
AS14.08,2014-04-25,0.028321012544802848,92.297,163.344,0.0,0.0,0.8,6.333333333333333,2004.8570005893716
AS14.08,2014-04-26,0.047178819444444485,276.46,0.0,0.0,-0.5,0.25,6.0,702.6440005302428
AS14.08,2014-04-27,0.005429837164750958,100.223,0.0,0.0,-0.8333333333333334,0.6666666666666666,6.0,2228.388000011444
AS14.08,2014-04-28,0.02225241545893721,127.955,0.0,0.0,-0.8,0.6,5.8,864.7580003738399
AS14.08,2014-04-29,0.030996148459383754,21.515,0.0,0.0,-0.25,0.25,5.75,2025.4379999637601
AS14.08,2014-04-30,0.03482503992976501,38.781,0.0,0.0,-0.5,1.0,6.666666666666667,3999.0009987354206
AS14.08,2014-05-01,0.037314098552964456,96.708,0.0,0.0,0.4,0.8,7.0,5458.796000480648
AS14.08,2014-05-02,0.1817380077030812,29.822,0.0,0.0,-0.4,1.0,7.2,703.1720004081725
AS14.08,2014-05-03,0.22181372986475956,86.962,0.0,0.0,0.4,1.0,7.4,883.2579998970028
AS14.08,2014-05-04,0.04327761276924563,162.032,0.0,1.0,-0.2,1.0,6.8,1968.681000471115
AS14.08,2014-05-05,0.0026041666666666687,0.0,0.0,0.0,-1.0,1.0,6.666666666666667,263.81499981880165
AS14.09,2014-02-17,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-02-18,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-02-19,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-02-22,,0.0,0.0,2.0,,,,0.0
AS14.09,2014-02-23,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-02-24,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-02-25,,0.0,0.0,4.0,,,,0.0
AS14.09,2014-02-26,,0.0,0.0,6.0,,,,0.0
AS14.09,2014-02-27,,0.0,0.0,2.0,,,,0.0
AS14.09,2014-02-28,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-03-01,,0.0,0.0,0.0,,,,0.0
AS14.09,2014-03-02,,0.0,0.0,2.0,,,,0.0
AS14.09,2014-03-04,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-03-05,,0.0,0.0,6.0,,,,0.0
AS14.09,2014-03-06,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-03-07,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-03-08,,0.0,0.0,0.0,,,,0.0
AS14.09,2014-03-09,,0.0,0.0,6.0,,,,0.0
AS14.09,2014-03-10,,0.0,0.0,2.0,,,,0.0
AS14.09,2014-03-12,,0.0,0.0,5.0,,,,0.0
AS14.09,2014-03-16,,0.0,0.0,1.0,,,,0.0
AS14.09,2014-03-17,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-03-18,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-03-19,,0.0,0.0,3.0,,,,0.0
AS14.09,2014-03-20,,0.0,0.0,4.0,,,,0.0
AS14.09,2014-03-21,,29.307,2.113,3.0,0.0,1.0,7.0,3007.8339989185324
AS14.09,2014-03-22,0.06284722222222221,149.06,13.309,0.0,0.0,0.6666666666666666,7.0,4706.241000652313
AS14.09,2014-03-23,0.033333333333333305,299.254,0.0,0.0,0.75,0.25,6.75,7160.279999732973
AS14.09,2014-03-24,0.07916666666666668,60.258,4.090999999999999,0.0,0.5,0.5,7.25,5929.98400068283
AS14.09,2014-03-25,0.02569444444444444,327.62199999999996,10.256,1.0,0.4,-0.2,6.2,7212.193001270292
AS14.09,2014-03-26,0.08631557618626584,625.437,1.004,3.0,0.5,0.75,7.75,8552.027000188831
AS14.09,2014-03-27,0.027083333333333345,210.582,0.0,1.0,-0.4,0.8,7.8,4169.421998977661
AS14.09,2014-03-28,0.07977843915343912,509.971,6.096,4.0,-0.25,1.0,8.25,10467.48400187493
AS14.09,2014-03-29,0.08229166666666667,454.912,0.0,5.0,-0.4,1.0,8.0,7516.976999044419
AS14.09,2014-03-30,0.11195652173913048,1384.013,0.0,2.0,-1.0,1.0,7.75,8669.2909989357
AS14.09,2014-03-31,0.08333333333333336,623.375,4.1,3.0,-0.2,0.2,7.0,6808.904999494553
AS14.09,2014-04-01,0.07986111111111115,2289.139,0.0,5.0,0.0,0.6,7.6,12936.086001157757
AS14.09,2014-04-02,0.041386554621848724,1302.409,0.0,2.0,0.2,0.0,6.2,3616.184999942782
AS14.09,2014-04-03,0.18090277777777775,588.224,4.04,3.0,0.0,0.6,7.6,6119.871999502183
AS14.09,2014-04-04,0.07604166666666666,276.152,0.0,3.0,-0.75,0.75,7.25,6912.645999670029
AS14.09,2014-04-05,0.11562500000000002,53.050999999999995,1.012,0.0,0.0,0.75,7.5,5465.0930008888245
AS14.09,2014-04-06,0.1388888888888889,269.692,4.025,0.0,-0.4,0.8,6.8,7160.648002386096
AS14.09,2014-04-07,0.07812500000000003,174.613,3.043,0.0,-0.5,0.0,6.2,5353.679001808166
AS14.09,2014-04-08,0.08645833333333332,219.268,1.032,0.0,0.0,0.6,7.2,4055.727000236513
AS14.09,2014-04-09,0.034126984126984145,455.00600000000003,0.0,3.0,0.25,0.25,6.5,4303.1010003089905
AS14.09,2014-04-10,0.030357142857142857,116.389,0.0,1.0,0.75,0.0,6.0,2158.587001562118
AS14.09,2014-04-11,0.1142857142857143,2.008,0.0,0.0,0.0,0.6,6.8,5562.076999187465
AS14.09,2014-04-12,0.06944444444444443,0.0,0.0,2.0,0.0,0.8,7.0,2841.5630002021794
AS14.09,2014-04-13,0.1722222222222222,12.187,0.0,0.0,-0.8,0.0,6.0,1216.8459997177124
AS14.09,2014-04-14,0.08333333333333319,75.483,5.029,1.0,-0.2,-0.2,5.8,823.1890001296997
AS14.09,2014-04-15,0.08854166666666669,120.66499999999999,0.0,1.0,0.0,0.0,6.0,1799.896999597549
AS14.09,2014-04-16,0.015584415584415586,10.120999999999999,0.0,0.0,-0.5,-0.25,5.5,588.7820003032683
AS14.09,2014-04-17,0.11045653907496016,31.595999999999997,0.0,1.0,0.0,0.75,7.0,2211.44800043106
AS14.09,2014-04-18,0.11473829201101932,130.091,72.352,2.0,-1.2,0.6,6.6,2364.1620001792908
AS14.09,2014-04-19,0.11314935064935065,13.157,4.028,0.0,0.25,1.0,8.0,1896.4769990444192
AS14.09,2014-04-20,0.041548295454545435,2.012,0.0,0.0,0.0,0.25,6.25,421.08100032806396
AS14.09,2014-04-21,0.015309343434343438,66.726,0.0,2.0,-1.0,0.5,6.5,848.1339998245237
AS14.09,2014-04-22,0.06439393939393938,814.349,0.0,15.0,-0.2,0.4,6.6,2612.397999525069
AS14.09,2014-04-23,0.03922032828282828,810.7320000000001,0.0,2.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936
AS14.09,2014-04-24,0.04203282828282827,23.392,0.0,5.0,0.2,1.0,7.2,763.8369996547699
AS14.09,2014-04-25,0.11581439393939394,4.023,0.0,0.0,0.25,1.0,7.25,1263.7550008296962
AS14.09,2014-04-26,0.11026936026936031,74.732,0.0,0.0,0.0,1.0,8.0,1797.3450000286102
AS14.09,2014-04-27,,0.0,0.0,0.0,-1.0,0.25,6.25,0.0
AS14.09,2014-04-28,,0.0,0.0,0.0,0.0,0.6,6.6,0.0
AS14.09,2014-04-29,,0.0,0.0,0.0,-0.5,0.5,6.75,0.0
AS14.09,2014-04-30,,0.0,0.0,0.0,-0.5,0.75,7.0,0.0
AS14.09,2014-05-01,,0.0,0.0,0.0,-0.25,0.75,7.5,0.0
AS14.09,2014-05-02,,0.0,0.0,0.0,0.0,0.8,7.6,0.0
AS14.09,2014-05-03,,0.0,0.0,0.0,0.25,0.75,7.75,0.0
AS14.09,2014-05-04,,0.0,0.0,0.0,0.2,0.4,6.6,0.0
AS14.09,2014-05-05,,0.0,0.0,0.0,-1.0,0.5,6.0,0.0
AS14.12,2014-02-19,,0.0,0.0,0.0,,,,0.0
AS14.12,2014-02-20,,0.0,0.0,1.0,,,,0.0
AS14.12,2014-02-21,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-02-22,,0.0,0.0,4.0,,,,0.0
AS14.12,2014-02-23,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-02-24,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-02-26,,0.0,0.0,9.0,,,,0.0
AS14.12,2014-02-27,,0.0,0.0,3.0,,,,0.0
AS14.12,2014-02-28,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-03-01,,0.0,0.0,5.0,,,,0.0
AS14.12,2014-03-02,,0.0,0.0,1.0,,,,0.0
AS14.12,2014-03-03,,0.0,0.0,1.0,,,,0.0
AS14.12,2014-03-04,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-03-05,,0.0,0.0,0.0,,,,0.0
AS14.12,2014-03-07,,0.0,0.0,8.0,,,,0.0
AS14.12,2014-03-08,,0.0,0.0,4.0,,,,0.0
AS14.12,2014-03-09,,0.0,0.0,0.0,,,,0.0
AS14.12,2014-03-10,,0.0,0.0,2.0,,,,0.0
AS14.12,2014-03-12,,0.0,0.0,1.0,,,,0.0
AS14.12,2014-03-14,,0.0,0.0,5.0,,,,0.0
AS14.12,2014-03-15,,0.0,0.0,4.0,0.0,-0.5,5.5,0.0
AS14.12,2014-03-16,,0.0,0.0,2.0,,,,0.0
